lat,lon,ele,time,segment_distance_km,distance_km_cum,segment_time_s,elev_delta_m,elev_gain_pos_m,elev_gain_pos_cum_m,slope_percent
3.4322511311620474,-76.53749800287187,969.48,2025-04-08 21:26:06.343000+00:00,0.024905,1.35167,0.41,0.46,0.46,8.59,1.85
3.4324802085757256,-76.53749171644449,969.88,2025-04-08 21:26:06.756000+00:00,0.025341,1.37701,0.41,0.4,0.4,8.99,1.58
3.4327092859894037,-76.53748190961778,970.29,2025-04-08 21:26:07.177000+00:00,0.025354,1.402365,0.42,0.41,0.41,9.4,1.62
3.4329384472221136,-76.5374721866101,970.72,2025-04-08 21:26:07.605000+00:00,0.025363,1.427728,0.43,0.43,0.43,9.83,1.7
3.433171631768346,-76.53746221214533,971.1,2025-04-08 21:26:08.041000+00:00,0.025809,1.453537,0.44,0.38,0.38,10.21,1.47
3.4332675207406282,-76.53746967203915,971.42,2025-04-08 21:26:08.480000+00:00,0.010636,1.464172,0.44,0.32,0.32,10.53,3.01
3.433354441076517,-76.53746975585818,971.69,2025-04-08 21:26:08.922000+00:00,0.009612,1.473784,0.44,0.27,0.27,10.8,2.81
3.4335475601255894,-76.5374634694308,971.87,2025-04-08 21:26:09.371000+00:00,0.021366,1.49515,0.45,0.18,0.18,10.98,0.84
3.433742942288518,-76.5374570991844,972.03,2025-04-08 21:26:09.826000+00:00,0.021617,1.516767,0.46,0.16,0.16,11.14,0.74
3.4340411704033613,-76.53744611889124,972.23,2025-04-08 21:26:10.291000+00:00,0.033,1.549767,0.47,0.2,0.2,11.34,0.61
3.4343429189175367,-76.53743497096002,972.65,2025-04-08 21:26:10.766000+00:00,0.03339,1.583157,0.47,0.42,0.42,11.76,1.26
3.434627652168274,-76.53742072172463,973.09,2025-04-08 21:26:11.250000+00:00,0.031525,1.614682,0.48,0.44,0.44,12.2,1.4
3.4349123015999794,-76.53740647248924,973.3,2025-04-08 21:26:11.744000+00:00,0.031516,1.646198,0.49,0.21,0.21,12.41,0.67
3.435201980173588,-76.53739197179675,973.35,2025-04-08 21:26:12.247000+00:00,0.032073,1.67827,0.5,0.05,0.05,12.46,0.16
3.4354782477021217,-76.53738375753164,973.53,2025-04-08 21:26:12.760000+00:00,0.030563,1.708833,0.51,0.18,0.18,12.64,0.59
3.4357545152306557,-76.5373754594475,973.73,2025-04-08 21:26:13.282000+00:00,0.030563,1.739396,0.52,0.2,0.2,12.84,0.65
3.436035644263029,-76.53736716136336,973.93,2025-04-08 21:26:13.813000+00:00,0.0311,1.770497,0.53,0.2,0.2,13.04,0.64
3.436252987012267,-76.53732793405652,974.18,2025-04-08 21:26:14.351000+00:00,0.024425,1.794922,0.54,0.25,0.25,13.29,1.02
3.436467982828617,-76.53724193572998,974.43,2025-04-08 21:26:14.897000+00:00,0.025623,1.820545,0.55,0.25,0.25,13.54,0.98
3.436653222888708,-76.53712810948491,974.65,2025-04-08 21:26:15.450000+00:00,0.024074,1.844619,0.55,0.22,0.22,13.76,0.91
3.436838462948799,-76.53701419942081,974.95,2025-04-08 21:26:16.011000+00:00,0.024079,1.868698,0.56,0.3,0.3,14.06,1.25
3.4370259661227465,-76.5368989482522,975.22,2025-04-08 21:26:16.579000+00:00,0.02437,1.893068,0.57,0.27,0.27,14.33,1.11
3.4372669458389282,-76.53677196241915,975.52,2025-04-08 21:26:17.156000+00:00,0.030153,1.92322,0.58,0.3,0.3,14.63,0.99
3.4373419638723135,-76.53673198074102,975.91,2025-04-08 21:26:17.736000+00:00,0.00941,1.932631,0.58,0.39,0.39,15.02,4.14
3.4374329913407564,-76.53668395243585,976.34,2025-04-08 21:26:18.319000+00:00,0.011393,1.944024,0.58,0.43,0.43,15.45,3.77
3.437540950253606,-76.53668395243585,976.79,2025-04-08 21:26:18.906000+00:00,0.011938,1.955961,0.59,0.45,0.45,15.9,3.77
3.4376479871571064,-76.53670499101281,977.28,2025-04-08 21:26:19.496000+00:00,0.012065,1.968026,0.59,0.49,0.49,16.39,4.06
3.4377339854836464,-76.53674799017608,977.78,2025-04-08 21:26:20.090000+00:00,0.010642,1.978669,0.59,0.5,0.5,16.89,4.7
3.4379003662616014,-76.53689484111965,978.3,2025-04-08 21:26:20.691000+00:00,0.024592,2.003261,0.6,0.52,0.52,17.41,2.11
3.437904976308346,-76.5368989482522,978.82,2025-04-08 21:26:21.292000+00:00,0.000684,2.003945,0.6,0.52,0.52,17.93,76.0
3.438076553866267,-76.53707002289593,979.39,2025-04-08 21:26:21.901000+00:00,0.026858,2.030803,0.61,0.57,0.57,18.5,2.12
3.4382489696145058,-76.53724193572998,979.89,2025-04-08 21:26:22.518000+00:00,0.026989,2.057792,0.62,0.5,0.5,19.0,1.85
3.43838794156909,-76.53733807615936,980.52,2025-04-08 21:26:23.141000+00:00,0.018716,2.076508,0.62,0.63,0.63,19.63,3.37
3.4385279193520546,-76.53743497096002,981.14,2025-04-08 21:26:23.770000+00:00,0.018855,2.095363,0.63,0.62,0.62,20.25,3.29
3.438677955418825,-76.53745693154633,981.79,2025-04-08 21:26:24.404000+00:00,0.016769,2.112132,0.63,0.65,0.65,20.9,3.88
3.4388709906488657,-76.53741393238306,982.52,2025-04-08 21:26:25.044000+00:00,0.021874,2.134006,0.64,0.73,0.73,21.63,3.34
3.4391169995069504,-76.53725358657539,983.08,2025-04-08 21:26:25.694000+00:00,0.032519,2.166525,0.65,0.56,0.56,22.19,1.72
3.4393649362027645,-76.53709198348224,983.55,2025-04-08 21:26:26.354000+00:00,0.032774,2.199299,0.66,0.47,0.47,22.66,1.43
3.4393999725580215,-76.53706499375403,983.96,2025-04-08 21:26:27.015000+00:00,0.004899,2.204198,0.66,0.41,0.41,23.07,8.37
3.439449928700924,-76.53702693991363,984.33,2025-04-08 21:26:27.678000+00:00,0.006957,2.211155,0.66,0.37,0.37,23.44,5.32
3.4394769184291363,-76.53700799681246,984.65,2025-04-08 21:26:28.342000+00:00,0.003652,2.214807,0.66,0.32,0.32,23.76,8.76
3.439688226208091,-76.53685703873634,984.95,2025-04-08 21:26:29.015000+00:00,0.028764,2.243571,0.67,0.3,0.3,24.06,1.04
3.4399009589105844,-76.53670499101281,985.36,2025-04-08 21:26:29.697000+00:00,0.028962,2.272533,0.68,0.41,0.41,24.47,1.42
3.4400933235883713,-76.53655545786023,985.68,2025-04-08 21:26:30.387000+00:00,0.026992,2.299525,0.69,0.32,0.32,24.79,1.19
3.440286945551634,-76.53640491887927,985.91,2025-04-08 21:26:31.085000+00:00,0.02717,2.326695,0.7,0.23,0.23,25.02,0.85
3.4404369816184044,-76.53634096495807,985.87,2025-04-08 21:26:31.788000+00:00,0.018049,2.344744,0.7,-0.04,0.0,25.02,-0.22
3.440715931355953,-76.5362979657948,985.68,2025-04-08 21:26:32.501000+00:00,0.031214,2.375958,0.71,-0.19,0.0,25.02,-0.61
3.440801929682493,-76.5362979657948,985.56,2025-04-08 21:26:33.217000+00:00,0.00951,2.385467,0.72,-0.12,0.0,25.02,-1.26
3.4408659674227238,-76.53631892055273,985.51,2025-04-08 21:26:33.935000+00:00,0.007454,2.392922,0.72,-0.05,0.0,25.02,-0.67
3.441044418141246,-76.53634431771934,985.32,2025-04-08 21:26:34.659000+00:00,0.019934,2.412855,0.72,-0.19,0.0,25.02,-0.95
3.441224964335561,-76.53636996634305,985.33,2025-04-08 21:26:35.389000+00:00,0.020167,2.433022,0.73,0.01,0.01,25.03,0.05
3.4413169976323843,-76.53638396412134,985.42,2025-04-08 21:26:36.122000+00:00,0.010295,2.443317,0.73,0.09,0.09,25.12,0.87
3.4413309954106808,-76.53638698160648,985.49,2025-04-08 21:26:36.855000+00:00,0.001584,2.444901,0.73,0.07,0.07,25.19,4.42
3.441562168300152,-76.53643945232034,985.75,2025-04-08 21:26:37.596000+00:00,0.026219,2.47112,0.74,0.26,0.26,25.45,0.99
3.4417934250086546,-76.53649183921516,986.41,2025-04-08 21:26:39.086000+00:00,0.026226,2.497346,1.49,0.66,0.66,26.11,2.52
3.4420245978981256,-76.53654430992901,986.78,2025-04-08 21:26:39.843000+00:00,0.026219,2.523565,0.76,0.37,0.37,26.48,1.41
3.4420950897037983,-76.53656023554504,986.96,2025-04-08 21:26:40.602000+00:00,0.007993,2.531559,0.76,0.18,0.18,26.66,2.25
3.442260967567563,-76.53659795410931,987.13,2025-04-08 21:26:41.367000+00:00,0.018815,2.550374,0.77,0.17,0.17,26.83,0.9
3.4424319583922625,-76.53659795410931,987.15,2025-04-08 21:26:42.138000+00:00,0.018908,2.569282,0.77,0.02,0.02,26.85,0.11
3.442604960873723,-76.53659795410931,987.21,2025-04-08 21:26:42.915000+00:00,0.01913,2.588412,0.78,0.06,0.06,26.91,0.31
3.442764552310109,-76.53659795410931,987.33,2025-04-08 21:26:43.697000+00:00,0.017647,2.606059,0.78,0.12,0.12,27.03,0.68
3.442925987765193,-76.53659795410931,987.51,2025-04-08 21:26:44.484000+00:00,0.017851,2.623911,0.79,0.18,0.18,27.21,1.01
3.4431393910199404,-76.53660524636507,987.74,2025-04-08 21:26:45.278000+00:00,0.023612,2.647522,0.79,0.23,0.23,27.44,0.97
3.4433527942746878,-76.53661253862083,987.94,2025-04-08 21:26:46.079000+00:00,0.023612,2.671134,0.8,0.2,0.2,27.64,0.85
3.4435699693858624,-76.53661999851465,988.16,2025-04-08 21:26:46.888000+00:00,0.024029,2.695163,0.81,0.22,0.22,27.86,0.92
3.443840369582176,-76.53660574927926,988.48,2025-04-08 21:26:47.706000+00:00,0.029942,2.725105,0.82,0.32,0.32,28.18,1.07
3.44411076977849,-76.53659141622484,988.82,2025-04-08 21:26:48.533000+00:00,0.029943,2.755048,0.83,0.34,0.34,28.52,1.14
3.4443859476596117,-76.53657699935138,989.28,2025-04-08 21:26:49.369000+00:00,0.030471,2.785519,0.84,0.46,0.46,28.98,1.51
3.444513939321041,-76.53657699935138,989.83,2025-04-08 21:26:50.209000+00:00,0.014153,2.799672,0.84,0.55,0.55,29.53,3.89
3.4446884505450726,-76.5365500934422,990.47,2025-04-08 21:26:51.055000+00:00,0.019527,2.8192,0.85,0.64,0.64,30.17,3.28
3.444864973425865,-76.53652293607593,991.15,2025-04-08 21:26:51.907000+00:00,0.019751,2.838951,0.85,0.68,0.68,30.85,3.44
3.44500495120883,-76.536501981318,991.84,2025-04-08 21:26:52.763000+00:00,0.015653,2.854604,0.86,0.69,0.69,31.54,4.41
3.4452515468001366,-76.53646468184888,992.66,2025-04-08 21:26:53.628000+00:00,0.027581,2.882185,0.86,0.82,0.82,32.36,2.97
3.4455009922385216,-76.53642696328461,993.38,2025-04-08 21:26:54.501000+00:00,0.0279,2.910085,0.87,0.72,0.72,33.08,2.58
3.4456933569163084,-76.53641598299146,994.07,2025-04-08 21:26:55.380000+00:00,0.021306,2.931391,0.88,0.69,0.69,33.77,3.24
3.4458879847079515,-76.53640491887927,994.78,2025-04-08 21:26:56.266000+00:00,0.021557,2.952948,0.89,0.71,0.71,34.48,3.29
3.446015976369381,-76.53640491887927,995.58,2025-04-08 21:26:57.156000+00:00,0.014153,2.967101,0.89,0.8,0.8,35.28,5.65
3.4462828561663628,-76.53641589917243,996.5,2025-04-08 21:26:58.055000+00:00,0.029536,2.996637,0.9,0.92,0.92,36.2,3.11
3.4464454650878906,-76.53642252087593,997.48,2025-04-08 21:26:58.959000+00:00,0.017996,3.014633,0.9,0.98,0.98,37.18,5.45
3.4465529210865498,-76.53642696328461,998.48,2025-04-08 21:26:59.867000+00:00,0.011893,3.026526,0.91,1.0,1.0,38.18,8.41
3.446773448958993,-76.53649091720581,999.68,2025-04-08 21:27:00.783000+00:00,0.0254,3.051926,0.92,1.2,1.2,39.38,4.72
3.446993976831436,-76.53655495494604,1001.01,2025-04-08 21:27:01.706000+00:00,0.025403,3.077329,0.92,1.33,1.33,40.71,5.24
3.4472179412841797,-76.53661999851465,1002.33,2025-04-08 21:27:02.637000+00:00,0.025799,3.103127,0.93,1.32,1.32,42.03,5.12
3.447442324832082,-76.53669459745288,1003.36,2025-04-08 21:27:03.576000+00:00,0.02616,3.129287,0.94,1.03,1.03,43.06,3.94
3.44766897149384,-76.53676995076239,1004.22,2025-04-08 21:27:04.523000+00:00,0.026424,3.155711,0.95,0.86,0.86,43.92,3.25
3.4477539639919996,-76.53679098933935,1004.91,2025-04-08 21:27:05.473000+00:00,0.009685,3.165396,0.95,0.69,0.69,44.61,7.12
3.4478829614818096,-76.53683398850262,1005.52,2025-04-08 21:27:06.427000+00:00,0.015043,3.180439,0.95,0.61,0.61,45.22,4.05
3.44816199503839,-76.53691998682916,1006.03,2025-04-08 21:27:07.391000+00:00,0.032301,3.21274,0.96,0.51,0.51,45.73,1.58
3.4482269547879696,-76.53694194741547,1006.52,2025-04-08 21:27:08.357000+00:00,0.007586,3.220327,0.97,0.49,0.49,46.22,6.46
3.4482909925282,-76.53696298599243,1006.93,2025-04-08 21:27:09.325000+00:00,0.007457,3.227784,0.97,0.41,0.41,46.63,5.5
3.4485184773802757,-76.53704118914902,1007.42,2025-04-08 21:27:10.301000+00:00,0.026614,3.254397,0.98,0.49,0.49,47.12,1.84
3.4487459622323513,-76.53711947612464,1007.74,2025-04-08 21:27:11.285000+00:00,0.026617,3.281014,0.98,0.32,0.32,47.44,1.2
3.448976967483759,-76.53719893656671,1007.78,2025-04-08 21:27:12.277000+00:00,0.027027,3.308041,0.99,0.04,0.04,47.48,0.15
3.4491296857595444,-76.53725769370794,1007.78,2025-04-08 21:27:13.275000+00:00,0.018106,3.326146,1.0,0.0,0.0,47.48,0.0
3.4492839965969324,-76.53731695376337,1007.76,2025-04-08 21:27:14.278000+00:00,0.01829,3.344436,1.0,-0.02,0.0,47.48,-0.11
3.449446940794587,-76.53737998567522,1007.63,2025-04-08 21:27:15.287000+00:00,0.019332,3.363768,1.01,-0.13,0.0,47.48,-0.67
3.449629582464695,-76.53745014220476,1007.53,2025-04-08 21:27:16.303000+00:00,0.021649,3.385417,1.02,-0.1,0.0,47.48,-0.46
3.449813984334469,-76.53752096928656,1007.44,2025-04-08 21:27:17.325000+00:00,0.021857,3.407274,1.02,-0.09,0.0,47.48,-0.41
3.450112883001566,-76.53761694207788,1007.33,2025-04-08 21:27:18.358000+00:00,0.03473,3.442003,1.03,-0.11,0.0,47.48,-0.32
3.450414966791868,-76.53771392069757,1006.83,2025-04-08 21:27:19.401000+00:00,0.035099,3.477102,1.04,-0.5,0.0,47.48,-1.42
3.450629962608218,-76.53769296593964,1006.37,2025-04-08 21:27:20.451000+00:00,0.023888,3.50099,1.05,-0.46,0.0,47.48,-1.93
3.4506619814783335,-76.5376709215343,1006.19,2025-04-08 21:27:21.503000+00:00,0.004305,3.505295,1.05,-0.18,0.0,47.48,-4.18
3.4508159570395947,-76.53756899759173,1005.89,2025-04-08 21:27:22.561000+00:00,0.020449,3.525744,1.06,-0.3,0.0,47.48,-1.47
3.4508229978382587,-76.53756396844983,1005.86,2025-04-08 21:27:23.619000+00:00,0.000958,3.526703,1.06,-0.03,0.0,47.48,-3.13
3.4509726986289024,-76.53738182969391,1005.97,2025-04-08 21:27:24.685000+00:00,0.026147,3.552849,1.07,0.11,0.11,47.59,0.42
3.451122986152768,-76.53719893656671,1006.23,2025-04-08 21:27:25.759000+00:00,0.026253,3.579102,1.07,0.26,0.26,47.85,0.99
3.4512784704566,-76.53699550777674,1006.55,2025-04-08 21:27:26.841000+00:00,0.0284,3.607502,1.08,0.32,0.32,48.17,1.13
3.4514339547604322,-76.53679207898676,1006.94,2025-04-08 21:27:27.932000+00:00,0.0284,3.635903,1.09,0.39,0.39,48.56,1.37
3.4515894390642643,-76.53658873401582,1007.41,2025-04-08 21:27:29.031000+00:00,0.028393,3.664296,1.1,0.47,0.47,49.03,1.66
3.451745929196477,-76.53638396412134,1007.92,2025-04-08 21:27:30.139000+00:00,0.028586,3.692882,1.11,0.51,0.51,49.54,1.78
3.451818935573101,-76.53628095053136,1008.05,2025-04-08 21:27:31.251000+00:00,0.014007,3.706889,1.11,0.13,0.13,49.67,0.93
3.4519359469413757,-76.53611498884857,1008.12,2025-04-08 21:27:32.370000+00:00,0.022528,3.729417,1.12,0.07,0.07,49.74,0.31
3.4520767629146576,-76.53591675683856,1007.93,2025-04-08 21:27:33.497000+00:00,0.026975,3.756392,1.13,-0.19,0.0,49.74,-0.7
3.452217997983098,-76.53571793809533,1007.68,2025-04-08 21:27:34.632000+00:00,0.027055,3.783447,1.14,-0.25,0.0,49.74,-0.92
3.452238952741027,-76.5356969833374,1007.64,2025-04-08 21:27:35.768000+00:00,0.003285,3.786732,1.14,-0.04,0.0,49.74,-1.22
3.452260997146368,-76.53565398417413,1007.54,2025-04-08 21:27:36.906000+00:00,0.005364,3.792096,1.14,-0.1,0.0,49.74,-1.86
3.4523889049887657,-76.5353967435658,1007.25,2025-04-08 21:27:39.191000+00:00,0.031892,3.823988,2.29,-0.29,0.0,49.74,-0.91
3.452517818659544,-76.53513950295746,1007.09,2025-04-08 21:27:40.348000+00:00,0.031942,3.85593,1.16,-0.16,0.0,49.74,-0.5
3.4526469837874174,-76.534881927073,1006.73,2025-04-08 21:27:41.514000+00:00,0.031987,3.887917,1.17,-0.36,0.0,49.74,-1.13
3.452746896073222,-76.53465301729739,1006.41,2025-04-08 21:27:42.689000+00:00,0.027732,3.915649,1.18,-0.32,0.0,49.74,-1.15
3.4528468921780586,-76.53442402370274,1006.26,2025-04-08 21:27:43.872000+00:00,0.027744,3.943394,1.18,-0.15,0.0,49.74,-0.54
3.452946972101927,-76.53419494628906,1006.16,2025-04-08 21:27:45.063000+00:00,0.027756,3.97115,1.19,-0.1,0.0,49.74,-0.36
3.453068593516946,-76.5339233726263,1006.16,2025-04-08 21:27:46.264000+00:00,0.033038,4.004188,1.2,0.0,0.0,49.74,0.0
3.453190214931965,-76.53365179896355,1005.59,2025-04-08 21:27:47.475000+00:00,0.033038,4.037226,1.21,-0.57,0.0,49.74,-1.73
3.4531938191503286,-76.5336435008794,1005.01,2025-04-08 21:27:48.687000+00:00,0.001005,4.038231,1.21,-0.58,0.0,49.74,-57.74
3.4533119201660156,-76.5333799738437,1004.13,2025-04-08 21:27:49.908000+00:00,0.032063,4.070293,1.22,-0.88,0.0,49.74,-2.74
3.453332958742976,-76.53331493027508,1003.37,2025-04-08 21:27:51.131000+00:00,0.007593,4.077886,1.22,-0.76,0.0,49.74,-10.01
3.453457932919264,-76.53303849510849,1002.5,2025-04-08 21:27:52.365000+00:00,0.033683,4.111569,1.23,-0.87,0.0,49.74,-2.58
3.453582990914583,-76.53276197612286,1001.35,2025-04-08 21:27:53.609000+00:00,0.033695,4.145264,1.24,-1.15,0.0,49.74,-3.41
3.453633952885866,-76.53264999389648,1000.37,2025-04-08 21:27:54.857000+00:00,0.01366,4.158924,1.25,-0.98,0.0,49.74,-7.17
3.4536789637058973,-76.53261596336961,999.4,2025-04-08 21:27:56.107000+00:00,0.006251,4.165174,1.25,-0.97,0.0,49.74,-15.52
3.453711988404393,-76.53259199112654,998.45,2025-04-08 21:27:57.358000+00:00,0.00452,4.169694,1.25,-0.95,0.0,49.74,-21.02
