lat,lon,ele,time,segment_distance_km,distance_km_cum,segment_time_s,elev_delta_m,elev_gain_pos_m,elev_gain_pos_cum_m,slope_percent
3.454964244738221,-76.53674840927124,1017.61,,0.012101,1.638425,0.0,-1.7,0.0,17.63,-14.05
3.4551143646240234,-76.53674840927124,1016.64,,0.0166,1.655025,0.0,-0.97,0.0,17.63,-5.84
3.4553290251642466,-76.53661966323853,1015.48,,0.027715,1.68274,0.0,-1.16,0.0,17.63,-4.19
3.4554792288690805,-76.53651237487793,1014.26,,0.020445,1.703185,0.0,-1.22,0.0,17.63,-5.97
3.455569501966238,-76.53643844649196,1012.97,,0.012928,1.716112,0.0,-1.29,0.0,17.63,-9.98
3.4559512976557016,-76.53612613677979,1012.04,,0.054651,1.770763,0.0,-0.93,0.0,17.63,-1.7
3.4562856517732143,-76.53579169884324,1011.38,,0.052421,1.823184,0.0,-0.66,0.0,17.63,-1.26
3.456423282623291,-76.53565406799316,1009.5,,0.021576,1.84476,0.0,-1.88,0.0,17.63,-8.71
3.4565091971307993,-76.53556823730469,1007.55,,0.013462,1.858222,0.0,-1.95,0.0,17.63,-14.49
3.456916892901063,-76.53509616851807,1004.04,,0.069166,1.927388,0.0,-3.51,0.0,17.63,-5.07
3.4570431243628263,-76.5349337272346,1002.05,,0.022818,1.950206,0.0,-1.99,0.0,17.63,-8.72
3.4570670127868652,-76.534903049469,1000.34,,0.004313,1.954518,0.0,-1.71,0.0,17.63,-39.65
3.457560623064637,-76.53455972671509,998.99,,0.066593,2.021111,0.0,-1.35,0.0,17.63,-2.03
3.4582258109003305,-76.53404474258423,997.38,,0.093193,2.114305,0.0,-1.61,0.0,17.63,-1.73
3.4582755994051695,-76.5340063534677,995.95,,0.006965,2.121269,0.0,-1.43,0.0,17.63,-20.53
3.458323460072279,-76.53396955691278,994.64,,0.006688,2.127957,0.0,-1.31,0.0,17.63,-19.59
3.4585046768188477,-76.53383016586304,993.48,,0.025327,2.153284,0.0,-1.16,0.0,17.63,-4.58
3.4585476759821177,-76.5337872505188,991.49,,0.006734,2.160018,0.0,-1.99,0.0,17.63,-29.55
3.458783710375428,-76.53361558914185,990.77,,0.032328,2.192346,0.0,-0.72,0.0,17.63,-2.23
3.458912456408143,-76.53352975845337,990.09,,0.017136,2.209482,0.0,-0.68,0.0,17.63,-3.97
3.4592772368341684,-76.53325080871582,989.5,,0.050871,2.260352,0.0,-0.59,0.0,17.63,-1.16
3.4594274405390024,-76.53314352035522,988.86,,0.020445,2.280797,0.0,-0.64,0.0,17.63,-3.13
3.4595561865717173,-76.53303623199463,988.37,,0.018569,2.299366,0.0,-0.49,0.0,17.63,-2.64
3.4597707632929087,-76.53290748596191,987.98,,0.027707,2.327073,0.0,-0.39,0.0,17.63,-1.41
3.460053149610758,-76.53268150985241,987.72,,0.040069,2.367142,0.0,-0.26,0.0,17.63,-0.65
3.460414493456483,-76.53239250183105,987.25,,0.051263,2.418405,0.0,-0.47,0.0,17.63,-0.92
3.4608864784240723,-76.53207063674927,986.79,,0.06327,2.481675,0.0,-0.46,0.0,17.63,-0.73
3.4611868858337402,-76.53194189071655,986.48,,0.036168,2.517843,0.0,-0.31,0.0,17.63,-0.86
3.4614659193903208,-76.53192043304443,986.49,,0.030947,2.54879,0.0,0.01,0.01,17.64,0.03
3.46152794547379,-76.53191825374961,986.56,,0.006863,2.555653,0.0,0.07,0.07,17.71,1.02
3.462088108062744,-76.53189897537231,986.87,,0.061979,2.617632,0.0,0.31,0.31,18.02,0.5
3.462294302880764,-76.53190425597131,987.11,,0.022808,2.64044,0.0,0.24,0.24,18.26,1.05
3.462854130193591,-76.53191858902574,987.08,,0.061925,2.702365,0.0,-0.03,0.0,18.26,-0.05
3.4629249572753906,-76.53192043304443,987.22,,0.007835,2.7102,0.0,0.14,0.14,18.4,1.79
3.4629797749221325,-76.53120738454163,987.53,,0.079464,2.789663,0.0,0.31,0.31,18.71,0.39
3.462989330291748,-76.53108358383179,988.14,,0.013797,2.80346,0.0,0.61,0.61,19.32,4.42
3.463010787963867,-76.53097629547119,988.56,,0.012155,2.815616,0.0,0.42,0.42,19.74,3.46
3.4630531165748835,-76.53097629547119,988.78,,0.004681,2.820296,0.0,0.22,0.22,19.96,4.7
3.4632683638483286,-76.53097629547119,988.84,,0.023802,2.844098,0.0,0.06,0.06,20.02,0.25
3.463373389095068,-76.53097629547119,989.05,,0.011614,2.855712,0.0,0.21,0.21,20.23,1.81
3.463504398241639,-76.53097629547119,989.01,,0.014487,2.870198,0.0,-0.04,0.0,20.23,-0.28
3.4636545181274414,-76.53097629547119,989.0,,0.0166,2.886798,0.0,-0.01,0.0,20.23,-0.06
3.4638691786676645,-76.53097629547119,988.94,,0.023737,2.910535,0.0,-0.06,0.0,20.23,-0.25
3.4643197897821665,-76.53099775314331,989.19,,0.049885,2.96042,0.0,0.25,0.25,20.48,0.5
3.4643569216132164,-76.53099775314331,989.08,,0.004106,2.964526,0.0,-0.11,0.0,20.48,-2.68
3.4644699934870005,-76.53099775314331,988.91,,0.012503,2.977029,0.0,-0.17,0.0,20.48,-1.36
3.464512238278985,-76.53100077062845,988.62,,0.004683,2.981713,0.0,-0.29,0.0,20.48,-6.19
3.4647704008966684,-76.53101921081543,988.08,,0.028621,3.010333,0.0,-0.54,0.0,20.48,-1.89
3.4648776054382324,-76.53101921081543,987.57,,0.011854,3.022188,0.0,-0.51,0.0,20.48,-4.3
3.4648887533694506,-76.5309744514525,987.13,,0.005124,3.027312,0.0,-0.44,0.0,20.48,-8.59
3.4648991469293833,-76.53093338012695,986.65,,0.004706,3.032018,0.0,-0.48,0.0,20.48,-10.2
3.4648991469293833,-76.53037548065186,985.98,,0.061992,3.09401,0.0,-0.67,0.0,20.48,-1.08
3.4649206046015024,-76.5302038192749,985.37,,0.019222,3.113232,0.0,-0.61,0.0,20.48,-3.17
3.4650221094489098,-76.53020599856973,984.88,,0.011227,3.124459,0.0,-0.49,0.0,20.48,-4.36
3.465031161904335,-76.53020616620779,984.34,,0.001001,3.12546,0.0,-0.54,0.0,20.48,-53.94
3.465929115191102,-76.53022527694702,983.52,,0.099317,3.224777,0.0,-0.82,0.0,20.48,-0.83
3.466358184814453,-76.53022527694702,982.83,,0.047446,3.272223,0.0,-0.69,0.0,20.48,-1.45
3.4665728453546762,-76.5302038192749,982.41,,0.023856,3.296079,0.0,-0.42,0.0,20.48,-1.76
3.4670449141412973,-76.53001070022583,982.07,,0.056439,3.352518,0.0,-0.34,0.0,20.48,-0.6
3.4672380331903696,-76.52988195419312,981.49,,0.025704,3.378222,0.0,-0.58,0.0,20.48,-2.26
3.4673667792230844,-76.52981758117676,981.08,,0.015932,3.394154,0.0,-0.41,0.0,20.48,-2.57
3.468074882403016,-76.52932405471802,980.5,,0.095595,3.489749,0.0,-0.58,0.0,20.48,-0.61
3.4683109167963266,-76.52917385101318,979.97,,0.03098,3.52073,0.0,-0.53,0.0,20.48,-1.71
3.4686970710754395,-76.52887344360352,980.13,,0.054199,3.574929,0.0,0.16,0.16,20.64,0.3
3.46883537247777,-76.5287602879107,979.89,,0.019798,3.594727,0.0,-0.24,0.0,20.64,-1.21
3.4691692236810923,-76.52848720550537,979.47,,0.047787,3.642514,0.0,-0.42,0.0,20.64,-0.88
3.4693408012390137,-76.52833700180054,978.91,,0.025269,3.667783,0.0,-0.56,0.0,20.64,-2.22
3.4702635649591684,-76.52775764465332,978.38,,0.120648,3.788432,0.0,-0.53,0.0,20.64,-0.44
3.4704352263361216,-76.52765035629272,978.08,,0.022415,3.810847,0.0,-0.3,0.0,20.64,-1.34
3.4707356337457895,-76.52747869491577,977.99,,0.038305,3.849152,0.0,-0.09,0.0,20.64,-0.23
3.470821464434266,-76.52743577957153,977.84,,0.010622,3.859774,0.0,-0.15,0.0,20.64,-1.41
3.4708643797785044,-76.52741432189941,977.6,,0.005311,3.865085,0.0,-0.24,0.0,20.64,-4.52
3.4709716681391,-76.52734994888306,977.39,,0.013853,3.878938,0.0,-0.21,0.0,20.64,-1.52
3.471443736925721,-76.52707099914551,977.0,,0.06071,3.939648,0.0,-0.39,0.0,20.64,-0.64
3.4715161565691233,-76.52702640742064,976.67,,0.009417,3.949065,0.0,-0.33,0.0,20.64,-3.5
3.472001636400819,-76.5267276763916,976.3,,0.063117,4.012182,0.0,-0.37,0.0,20.64,-0.59
3.4721089247614145,-76.52666330337524,976.04,,0.013853,4.026035,0.0,-0.26,0.0,20.64,-1.88
3.472902774810791,-76.52631998062134,975.54,,0.095714,4.121749,0.0,-0.5,0.0,20.64,-0.52
3.4729980770498514,-76.5263079944998,975.26,,0.010622,4.132371,0.0,-0.28,0.0,20.64,-2.64
3.4730990789830685,-76.52629542164505,974.99,,0.011256,4.143627,0.0,-0.27,0.0,20.64,-2.4
3.473277445882559,-76.52627312578261,974.75,,0.019879,4.163505,0.0,-0.24,0.0,20.64,-1.21
3.4735895041376352,-76.52623414993286,974.45,,0.034778,4.198283,0.0,-0.3,0.0,20.64,-0.86
3.47371825017035,-76.52625560760498,974.25,,0.014435,4.212717,0.0,-0.2,0.0,20.64,-1.39
3.4738255385309458,-76.5262770652771,974.08,,0.012101,4.224818,0.0,-0.17,0.0,20.64,-1.4
3.474125862121582,-76.52634143829346,973.88,,0.033971,4.258789,0.0,-0.2,0.0,20.64,-0.59
3.4743618965148926,-76.52631998062134,973.77,,0.026209,4.284998,0.0,-0.11,0.0,20.64,-0.42
3.4745492320507765,-76.52635258622468,973.82,,0.02103,4.306028,0.0,0.05,0.05,20.69,0.24
3.474855422973633,-76.52640581130981,974.08,,0.034371,4.340399,0.0,0.26,0.26,20.95,0.76
3.4750057104974985,-76.52642726898193,974.4,,0.016789,4.357187,0.0,0.32,0.32,21.27,1.91
3.475048625841737,-76.52642726898193,974.71,,0.004746,4.361933,0.0,0.31,0.31,21.58,6.53
3.4751680679619312,-76.52644135057926,975.16,,0.0133,4.375233,0.0,0.45,0.45,22.03,3.38
3.475413406267762,-76.52647018432617,975.67,,0.027318,4.402551,0.0,0.51,0.51,22.54,1.87
3.4759069327265024,-76.52651309967041,975.97,,0.054781,4.457332,0.0,0.3,0.3,22.84,0.55
3.4759498480707407,-76.52651309967041,976.25,,0.004746,4.462077,0.0,0.28,0.28,23.12,5.9
3.476164424791932,-76.52647018432617,976.47,,0.024202,4.486279,0.0,0.22,0.22,23.34,0.91
3.476893985643983,-76.52621269226074,976.89,,0.085597,4.571876,0.0,0.42,0.42,23.76,0.49
3.47721585072577,-76.52610540390015,977.29,,0.037535,4.609411,0.0,0.4,0.4,24.16,1.07
3.477387512102723,-76.52604103088379,977.45,,0.020285,4.629696,0.0,0.16,0.16,24.32,0.79
3.477942058816552,-76.525838105008,977.66,,0.065335,4.695031,0.0,0.21,0.21,24.53,0.32
3.478267276659608,-76.525719165802,977.87,,0.038314,4.733345,0.0,0.21,0.21,24.74,0.55
3.4785462263971567,-76.5256118774414,977.92,,0.033069,4.766414,0.0,0.05,0.05,24.79,0.15
3.4791255835443735,-76.52539730072021,977.59,,0.068357,4.834772,0.0,-0.33,0.0,24.79,-0.48
3.480112636461854,-76.52505397796631,977.49,,0.115621,4.950393,0.0,-0.1,0.0,24.79,-0.09
3.480284297838807,-76.52498960494995,976.87,,0.020285,4.970678,0.0,-0.62,0.0,24.79,-3.06
3.4804988745599985,-76.52490377426147,976.72,,0.025573,4.996251,0.0,-0.15,0.0,24.79,-0.59
3.4811211470514536,-76.52466773986816,976.48,,0.073639,5.069889,0.0,-0.24,0.0,24.79,-0.33
3.481464385986328,-76.52458190917969,976.25,,0.039135,5.109024,0.0,-0.23,0.0,24.79,-0.59
3.481422895565629,-76.52446162886918,975.74,,0.014131,5.123155,0.0,-0.51,0.0,24.79,-3.61
3.481385512277484,-76.52435325086117,975.18,,0.012732,5.135887,0.0,-0.56,0.0,24.79,-4.4
3.4812498930841684,-76.52395963668823,974.36,,0.046236,5.182123,0.0,-0.82,0.0,24.79,-1.77
3.4806060791015625,-76.52215719223022,973.7,,0.212556,5.394679,0.0,-0.66,0.0,24.79,-0.31
3.480391586199403,-76.52187824249268,973.1,,0.039029,5.433709,0.0,-0.6,0.0,24.79,-1.54
3.4803057555109262,-76.52159929275513,972.46,,0.032416,5.466125,0.0,-0.64,0.0,24.79,-1.97
3.480241382494569,-76.52140617370605,971.87,,0.022608,5.488733,0.0,-0.59,0.0,24.79,-2.61
3.4800697211176157,-76.52091264724731,970.57,,0.058031,5.546764,0.0,-1.3,0.0,24.79,-2.24
3.4798728302121162,-76.52041593566537,970.32,,0.059331,5.606095,0.0,-0.25,0.0,24.79,-0.42
3.4796191100031137,-76.519775390625,969.7,,0.076505,5.6826,0.0,-0.62,0.0,24.79,-0.81
3.479275703430176,-76.51917457580566,969.01,,0.076804,5.759404,0.0,-0.69,0.0,24.79,-0.9
3.478739345446229,-76.51835918426514,968.52,,0.108289,5.867693,0.0,-0.49,0.0,24.79,-0.45
3.4784818533807993,-76.51795148849487,968.17,,0.053506,5.921199,0.0,-0.35,0.0,24.79,-0.65
3.4781814459711313,-76.51747941970825,968.19,,0.062088,5.983287,0.0,0.02,0.02,24.81,0.03
3.478159988299012,-76.51743650436401,967.94,,0.005326,5.988614,0.0,-0.25,0.0,24.81,-4.69
3.4780956152826548,-76.51747941970825,967.52,,0.008568,5.997182,0.0,-0.42,0.0,24.81,-4.9
3.477286593988538,-76.51797009631991,967.25,,0.104765,6.101947,0.0,-0.27,0.0,24.81,-0.26
3.476786697283387,-76.51827335357666,967.1,,0.064739,6.166686,0.0,-0.15,0.0,24.81,-0.23
3.4767772257328033,-76.51827938854694,967.15,,0.001244,6.167929,0.0,0.05,0.05,24.86,4.02
3.4765230026096106,-76.51844467967749,967.32,,0.03358,6.201509,0.0,0.17,0.17,25.03,0.51
3.4759283903986216,-76.51883125305176,967.58,,0.078539,6.280047,0.0,0.26,0.26,25.29,0.33
3.4754563216120005,-76.5191102027893,968.0,,0.060709,6.340757,0.0,0.42,0.42,25.71,0.69
3.4750271681696177,-76.51936769485474,967.93,,0.055413,6.39617,0.0,-0.07,0.0,25.71,-0.13
3.4749627951532602,-76.51941061019897,968.04,,0.008568,6.404738,0.0,0.11,0.11,25.82,1.28
3.4745207335799932,-76.51969886384904,967.96,,0.058441,6.463179,0.0,-0.08,0.0,25.82,-0.14
3.4744691848754883,-76.51973247528076,968.09,,0.006815,6.469994,0.0,0.13,0.13,25.95,1.91
3.4752631187438965,-76.52099847793579,968.33,,0.16582,6.635814,0.0,0.24,0.24,26.19,0.14
3.4757351875305176,-76.52172803878784,968.6,,0.096419,6.732233,0.0,0.27,0.27,26.46,0.28
3.47592830657959,-76.52226448059082,968.9,,0.063317,6.79555,0.0,0.3,0.3,26.76,0.47
3.476121509447694,-76.52284383773804,969.08,,0.067828,6.863379,0.0,0.18,0.18,26.94,0.27
3.476168531924486,-76.52296747080982,969.22,,0.014689,6.878067,0.0,0.14,0.14,27.08,0.95
3.4762930870056152,-76.52329444885254,969.23,,0.038855,6.916923,0.0,0.01,0.01,27.09,0.03
3.4764004591852427,-76.52338027954102,969.41,,0.015229,6.932152,0.0,0.18,0.18,27.27,1.18
3.476455779746175,-76.52350039221346,969.59,,0.014682,6.946834,0.0,0.18,0.18,27.45,1.23
3.4765292052179575,-76.52365922927856,969.77,,0.019427,6.966261,0.0,0.18,0.18,27.63,0.93
3.4763790015131235,-76.5237021446228,969.91,,0.01728,6.983541,0.0,0.14,0.14,27.77,0.81
3.476232485845685,-76.52375092729926,970.03,,0.017084,7.000625,0.0,0.12,0.12,27.89,0.7
3.4756065253168344,-76.52395963668823,970.45,,0.072999,7.073625,0.0,0.42,0.42,28.31,0.58
3.4750914573669434,-76.52408838272095,970.51,,0.058725,7.132349,0.0,0.06,0.06,28.37,0.1
3.4747332986444235,-76.52414529584348,970.56,,0.040106,7.172456,0.0,0.05,0.05,28.42,0.12
3.474147319793701,-76.52423858642578,970.81,,0.065621,7.238076,0.0,0.25,0.25,28.67,0.38
3.4729497134685516,-76.52436599135399,970.93,,0.133184,7.37126,0.0,0.12,0.12,28.79,0.09
3.4721303824335337,-76.52445316314697,971.25,,0.091117,7.462377,0.0,0.32,0.32,29.11,0.35
3.472045138478279,-76.52445316314697,971.62,,0.009426,7.471803,0.0,0.37,0.37,29.48,3.93
3.4718299750238657,-76.52445316314697,971.79,,0.023792,7.495595,0.0,0.17,0.17,29.65,0.71
3.471744144335389,-76.52445316314697,971.96,,0.009491,7.505086,0.0,0.17,0.17,29.82,1.79
3.4716153983026743,-76.52441024780273,972.2,,0.015014,7.5201,0.0,0.24,0.24,30.06,1.6
3.4713364485651255,-76.52434587478638,972.58,,0.031664,7.551764,0.0,0.38,0.38,30.44,1.2
3.4707047045230865,-76.52415367774665,972.63,,0.073049,7.624813,0.0,0.05,0.05,30.49,0.07
3.470349395647645,-76.52404546737671,973.18,,0.041088,7.665901,0.0,0.55,0.55,31.04,1.34
3.4695508517324924,-76.52391236275434,973.61,,0.089532,7.755433,0.0,0.43,0.43,31.47,0.48
3.4693193435668945,-76.52387380599976,973.84,,0.025956,7.781389,0.0,0.23,0.23,31.7,0.89
3.469059420749545,-76.52485365048051,973.96,,0.112607,7.893996,0.0,0.12,0.12,31.82,0.11
3.4690404776483774,-76.5249252319336,974.51,,0.008225,7.902221,0.0,0.55,0.55,32.37,6.69
3.4690190199762583,-76.52501106262207,974.85,,0.009828,7.912049,0.0,0.34,0.34,32.71,3.46
3.4686655551195145,-76.5248848311603,974.98,,0.041526,7.953575,0.0,0.13,0.13,32.84,0.31
3.4684182051569223,-76.52479648590088,975.13,,0.02906,7.982635,0.0,0.15,0.15,32.99,0.52
3.4683109167963266,-76.52475357055664,975.41,,0.012786,7.995421,0.0,0.28,0.28,33.27,2.19
